2.42565597667638,1.71519778993355,0,-1.71519778993355
2.24101390976499,2.24101390976499,0.928258354891413,-0.928258354891413
1.71519778993355,2.42565597667638,1.71519778993355,0
0.928258354891413,2.24101390976499,2.24101390976499,0.928258354891413
0,1.71519778993355,2.42565597667638,1.71519778993355
-0.928258354891413,0.928258354891413,2.24101390976499,2.24101390976499
-1.71519778993355,0,1.71519778993355,2.42565597667638
-2.24101390976499,-0.928258354891413,0.928258354891413,2.24101390976499
-2.42565597667638,-1.71519778993355,0,1.71519778993355
-2.24101390976499,-2.24101390976499,-0.928258354891413,0.928258354891413
-1.71519778993355,-2.42565597667638,-1.71519778993355,0
-0.928258354891413,-2.24101390976499,-2.24101390976499,-0.928258354891413
0,-1.71519778993355,-2.42565597667638,-1.71519778993355
0.928258354891413,-0.928258354891413,-2.24101390976499,-2.24101390976499
1.71519778993355,0,-1.71519778993355,-2.42565597667638
2.24101390976499,0.928258354891413,-0.928258354891413,-2.24101390976499
