4.85131195335277,3.4303955798671,0,-3.4303955798671
4.48202781952997,4.48202781952997,1.85651670978283,-1.85651670978283
3.4303955798671,4.85131195335277,3.4303955798671,0
1.85651670978283,4.48202781952997,4.48202781952997,1.85651670978283
0,3.4303955798671,4.85131195335277,3.4303955798671
-1.85651670978283,1.85651670978283,4.48202781952997,4.48202781952997
-3.4303955798671,0,3.4303955798671,4.85131195335277
-4.48202781952997,-1.85651670978283,1.85651670978283,4.48202781952997
-4.85131195335277,-3.4303955798671,0,3.4303955798671
-4.48202781952997,-4.48202781952997,-1.85651670978283,1.85651670978283
-3.4303955798671,-4.85131195335277,-3.4303955798671,0
-1.85651670978283,-4.48202781952997,-4.48202781952997,-1.85651670978283
0,-3.4303955798671,-4.85131195335277,-3.4303955798671
1.85651670978283,-1.85651670978283,-4.48202781952997,-4.48202781952997
3.4303955798671,0,-3.4303955798671,-4.85131195335277
4.48202781952997,1.85651670978283,-1.85651670978283,-4.48202781952997
